"UNIQID","GEOMETRY","POINT","REQUEST_ID","DISTRICT","ROUTE","FROM_RP","TO_RP","CHAINAGE","TEST_DATE","TRAVEL_DIRECTION","PAVE_TYPE","LANE_TYPE","LATITUDE","LONGITUDE","SURFACE_DEFLECTION_CRITERIA","SUBGRADE_DEFLECTION_CRITERIA","SURFACE_DEFLECTION","SUBGRADE_DEFLECTION","Surface Temperature(F)","Air Temperature(F)","Filename"
"46",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51927543,40.13192974,NULL),NULL,NULL),98,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",23612,"nan","NB","concrete","SHOULDER",40.13192974,-86.51927543,8,3.22,1.21,0.87,55.6,57.3,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"47",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51978291,40.13325834,NULL),NULL,NULL),99,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",24121,"nan","NB","concrete","SHOULDER",40.13325834,-86.51978291,8,3.22,2.92,1.19,54.7,58.7,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"48",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.51979403,40.13328073,NULL),NULL,NULL),100,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",24127,"nan","NB","concrete","SHOULDER",40.13328073,-86.51979403,8,3.22,1.32,0.97,55.3,57.9,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"49",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52054037,40.13455238,NULL),NULL,NULL),101,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",24616,"nan","NB","concrete","SHOULDER",40.13455238,-86.52054037,8,3.22,2.25,1.01,54.4,57.5,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"50",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52055178,40.13456825,NULL),NULL,NULL),102,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",24623,"nan","NB","concrete","SHOULDER",40.13456825,-86.52055178,8,3.22,1.11,0.82,54.8,57,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"51",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52143462,40.13564018,NULL),NULL,NULL),103,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",25092,"nan","NB","concrete","SHOULDER",40.13564018,-86.52143462,8,3.22,2.18,0.91,54.6,57.1,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"52",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52144927,40.1356557,NULL),NULL,NULL),104,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",25098,"nan","NB","concrete","SHOULDER",40.1356557,-86.52144927,8,3.22,0.96,0.72,55.3,56.9,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"53",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52248415,40.13681602,NULL),NULL,NULL),105,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",25594,"nan","NB","concrete","SHOULDER",40.13681602,-86.52248415,8,3.22,3.29,1.32,55.5,57.1,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"54",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52250951,40.13684569,NULL),NULL,NULL),106,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",25600,"nan","NB","concrete","SHOULDER",40.13684569,-86.52250951,8,3.22,1.09,0.8,55.8,57,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"55",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52334012,40.13779768,NULL),NULL,NULL),107,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",25984,"nan","NB","concrete","SHOULDER",40.13779768,-86.52334012,8,3.22,3.41,1.38,55.3,58.1,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"56",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.52334531,40.13780546,NULL),NULL,NULL),108,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",25988,"nan","NB","concrete","SHOULDER",40.13780546,-86.52334531,8,3.22,1.29,0.95,55.6,57.6,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID INSIDE SHOULDER"
"57",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49666665,40.069255,NULL),NULL,NULL),1,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",7,"nan","NB","concrete","UNKNOWN",40.069255,-86.49666665,8,3.24,2.89,1.18,52,56,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID LANE 1"
"58",MDSYS.SDO_GEOMETRY(2001,4326,MDSYS.SDO_POINT_TYPE(-86.49666666,40.069255,NULL),NULL,NULL),2,"D2310050001","CRAWFORDSVILLE","I-65","141+60","147+00",10,"nan","NB","concrete","UNKNOWN",40.069255,-86.49666666,8,3.24,1.32,0.88,52.1,55.5,"I-65 NB RP-141+60 to RP-147+00 NET JOINT AND MID LANE 1"
